Date,District,Rainfall_mm,Groundwater_Level_mbgl,Reservoir_Level_pct,Extraction Borewells,Recharge Borewells,Groundwater Stress Classification,Net Groundwater Change MLD,Groundwater Recovery MLD,Groundwater Extraction MLD
2/21/2024,Amreli,0,18.19,25.6,188,59,Warning,-19.61,2.95,22.56
2/22/2024,Amreli,0,19.08,34.3,188,59,Warning,-19.61,2.95,22.56
2/23/2024,Amreli,0,19.6,31.9,188,59,Warning,-19.61,2.95,22.56
2/24/2024,Amreli,0,19.51,32.1,188,59,Warning,-19.61,2.95,22.56
2/25/2024,Amreli,0,18.37,27.6,188,59,Warning,-19.61,2.95,22.56
2/26/2024,Amreli,0,20.47,33.4,188,59,Critical,-19.61,2.95,22.56
2/27/2024,Amreli,0,18.4,44.5,188,59,Warning,-19.61,2.95,22.56
2/28/2024,Amreli,0,19.3,39.4,188,59,Warning,-19.61,2.95,22.56
2/29/2024,Amreli,0,19.08,41.6,188,59,Warning,-19.61,2.95,22.56
3/1/2024,Amreli,0,19.28,37.2,188,59,Warning,-19.61,2.95,22.56
3/2/2024,Amreli,2.3,19.78,33.5,188,59,Warning,-19.38,3.18,22.56
3/3/2024,Amreli,0,19.56,30.3,188,59,Warning,-19.61,2.95,22.56
3/4/2024,Amreli,0,18.86,37.8,188,59,Warning,-19.61,2.95,22.56
3/5/2024,Amreli,0,19.97,37.5,188,59,Warning,-19.61,2.95,22.56
3/6/2024,Amreli,2.2,19.13,33.9,188,59,Warning,-19.39,3.17,22.56
3/7/2024,Amreli,0,18.95,34.7,188,59,Warning,-19.61,2.95,22.56
3/8/2024,Amreli,0,19.87,34.6,188,59,Warning,-19.61,2.95,22.56
3/9/2024,Amreli,0,20.1,37.7,188,59,Critical,-19.61,2.95,22.56
3/10/2024,Amreli,0,18.44,39.6,188,59,Warning,-19.61,2.95,22.56
3/11/2024,Amreli,0,19.81,26.3,188,59,Warning,-19.61,2.95,22.56
3/12/2024,Amreli,0,19.7,44.7,188,59,Warning,-19.61,2.95,22.56
3/13/2024,Amreli,0,19.57,32.1,188,59,Warning,-19.61,2.95,22.56
3/14/2024,Amreli,0,19.89,22.1,188,59,Warning,-19.61,2.95,22.56
3/15/2024,Amreli,0,19.81,29.4,188,59,Warning,-19.61,2.95,22.56
3/16/2024,Amreli,0,20.33,24,188,59,Critical,-19.61,2.95,22.56
3/17/2024,Amreli,0,19.55,26.7,188,59,Warning,-19.61,2.95,22.56
3/18/2024,Amreli,0,19.55,39.6,188,59,Warning,-19.61,2.95,22.56
3/19/2024,Amreli,0,19.52,31.1,188,59,Warning,-19.61,2.95,22.56
3/20/2024,Amreli,8.3,20.43,29.1,188,59,Critical,-18.78,3.78,22.56
3/21/2024,Amreli,0,19.45,25.8,188,59,Warning,-19.61,2.95,22.56
3/22/2024,Amreli,0,19.19,38.5,188,59,Warning,-19.61,2.95,22.56
3/23/2024,Amreli,0,19.57,34.2,188,59,Warning,-19.61,2.95,22.56
3/24/2024,Amreli,0,19.88,26.2,188,59,Warning,-19.61,2.95,22.56
3/25/2024,Amreli,0,19.82,25.1,188,59,Warning,-19.61,2.95,22.56
3/26/2024,Amreli,0,19.77,39.2,188,59,Warning,-19.61,2.95,22.56
3/27/2024,Amreli,0,19.66,34.2,188,59,Warning,-19.61,2.95,22.56
3/28/2024,Amreli,0,19.18,35.4,188,59,Warning,-19.61,2.95,22.56
3/29/2024,Amreli,0,20.64,32,188,59,Critical,-19.61,2.95,22.56
3/30/2024,Amreli,0,20.31,38.9,188,59,Critical,-19.61,2.95,22.56
3/31/2024,Amreli,0,19.68,30.2,188,59,Warning,-19.61,2.95,22.56
4/1/2024,Amreli,0,20.38,32.7,188,59,Critical,-19.61,2.95,22.56
4/2/2024,Amreli,0,20.62,39.7,188,59,Critical,-19.61,2.95,22.56
4/3/2024,Amreli,0,19.35,32.3,188,59,Warning,-19.61,2.95,22.56
4/4/2024,Amreli,0,19.79,28.2,188,59,Warning,-19.61,2.95,22.56
4/5/2024,Amreli,0,19.87,25.8,188,59,Warning,-19.61,2.95,22.56
4/6/2024,Amreli,0,20.01,33.7,188,59,Critical,-19.61,2.95,22.56
4/7/2024,Amreli,0,19.7,28.3,188,59,Warning,-19.61,2.95,22.56
4/8/2024,Amreli,0,19.72,35.1,188,59,Warning,-19.61,2.95,22.56
4/9/2024,Amreli,0,19.81,34.2,188,59,Warning,-19.61,2.95,22.56
4/10/2024,Amreli,0,19.91,33.8,188,59,Warning,-19.61,2.95,22.56
4/11/2024,Amreli,0,20.66,27.6,188,59,Critical,-19.61,2.95,22.56
4/12/2024,Amreli,0,19.76,24.8,188,59,Warning,-19.61,2.95,22.56
4/13/2024,Amreli,4.2,19.26,33,188,59,Warning,-19.19,3.37,22.56
4/14/2024,Amreli,0,20.96,38.1,188,59,Critical,-19.61,2.95,22.56
4/15/2024,Amreli,0,20.22,21.6,188,59,Critical,-19.61,2.95,22.56
4/16/2024,Amreli,0,19.58,25.5,188,59,Warning,-19.61,2.95,22.56
4/17/2024,Amreli,0,19.48,32.1,188,59,Warning,-19.61,2.95,22.56
4/18/2024,Amreli,0,18.9,21.8,188,59,Warning,-19.61,2.95,22.56
4/19/2024,Amreli,0,19.84,24.6,188,59,Warning,-19.61,2.95,22.56
4/20/2024,Amreli,0,19.98,36.9,188,59,Warning,-19.61,2.95,22.56
4/21/2024,Amreli,0,21.01,22.3,188,59,Critical,-19.61,2.95,22.56
4/22/2024,Amreli,0,19.62,26.4,188,59,Warning,-19.61,2.95,22.56
4/23/2024,Amreli,0,19.94,32,188,59,Warning,-19.61,2.95,22.56
4/24/2024,Amreli,0,20.24,34.2,188,59,Critical,-19.61,2.95,22.56
4/25/2024,Amreli,0,19.47,30.4,188,59,Warning,-19.61,2.95,22.56
4/26/2024,Amreli,0,19.95,27.3,188,59,Warning,-19.61,2.95,22.56
4/27/2024,Amreli,0.2,18.94,28.6,188,59,Warning,-19.59,2.97,22.56
4/28/2024,Amreli,0,19.53,29,188,59,Warning,-19.61,2.95,22.56
4/29/2024,Amreli,0,19.74,21.6,188,59,Warning,-19.61,2.95,22.56
4/30/2024,Amreli,0,19.79,37,188,59,Warning,-19.61,2.95,22.56
5/1/2024,Amreli,0,19.1,31.2,188,59,Warning,-19.61,2.95,22.56
5/2/2024,Amreli,0,19.11,29.2,188,59,Warning,-19.61,2.95,22.56
5/3/2024,Amreli,0,18.62,20.1,188,59,Warning,-19.61,2.95,22.56
5/4/2024,Amreli,0.6,19.41,36.3,188,59,Warning,-19.55,3.01,22.56
5/5/2024,Amreli,0,19.49,29.9,188,59,Warning,-19.61,2.95,22.56
5/6/2024,Amreli,0,19.06,30.8,188,59,Warning,-19.61,2.95,22.56
5/7/2024,Amreli,0,18.63,34,188,59,Warning,-19.61,2.95,22.56
5/8/2024,Amreli,0,18.36,24.7,188,59,Warning,-19.61,2.95,22.56
5/9/2024,Amreli,0,19.14,30.6,188,59,Warning,-19.61,2.95,22.56
5/10/2024,Amreli,0,18.67,24.8,188,59,Warning,-19.61,2.95,22.56
5/11/2024,Amreli,0,19.2,25.5,188,59,Warning,-19.61,2.95,22.56
5/12/2024,Amreli,0,19.15,36.3,188,59,Warning,-19.61,2.95,22.56
5/13/2024,Amreli,0,19.23,30.5,188,59,Warning,-19.61,2.95,22.56
5/14/2024,Amreli,0,17.39,19.5,188,59,Warning,-19.61,2.95,22.56
5/15/2024,Amreli,0,18.01,30.6,188,59,Warning,-19.61,2.95,22.56
5/16/2024,Amreli,0,18.73,29.8,188,59,Warning,-19.61,2.95,22.56
5/17/2024,Amreli,0,16.88,22.8,188,59,Warning,-19.61,2.95,22.56
5/18/2024,Amreli,2.3,18.57,30.5,188,59,Warning,-19.38,3.18,22.56
5/19/2024,Amreli,0,18.41,30.3,188,59,Warning,-19.61,2.95,22.56
5/20/2024,Amreli,0.4,18.8,30.8,188,59,Warning,-19.57,2.99,22.56
5/21/2024,Amreli,0,17.97,17.7,188,59,Warning,-19.61,2.95,22.56
5/22/2024,Amreli,0,17.99,26.4,188,59,Warning,-19.61,2.95,22.56
5/23/2024,Amreli,0.1,17.75,28.9,188,59,Warning,-19.6,2.96,22.56
5/24/2024,Amreli,1.8,18.84,23.9,188,59,Warning,-19.43,3.13,22.56
5/25/2024,Amreli,0,17.23,35.6,188,59,Warning,-19.61,2.95,22.56
5/26/2024,Amreli,0,17.92,25,188,59,Warning,-19.61,2.95,22.56
5/27/2024,Amreli,0,17.67,26.1,188,59,Warning,-19.61,2.95,22.56
5/28/2024,Amreli,0,17.89,23.9,188,59,Warning,-19.61,2.95,22.56
5/29/2024,Amreli,0,17.63,29.3,188,59,Warning,-19.61,2.95,22.56
5/30/2024,Amreli,0,18.07,27.2,188,59,Warning,-19.61,2.95,22.56
5/31/2024,Amreli,0,17.98,21.4,188,59,Warning,-19.61,2.95,22.56
6/1/2024,Amreli,20.7,17.04,50.9,188,59,Warning,-17.54,5.02,22.56
6/2/2024,Amreli,11.8,17.19,41.8,188,59,Warning,-18.43,4.13,22.56
6/3/2024,Amreli,0,16.52,55.1,188,59,Warning,-19.61,2.95,22.56
6/4/2024,Amreli,52.8,16.66,58.5,188,59,Warning,-14.33,8.23,22.56
6/5/2024,Amreli,0,16.89,55.7,188,59,Warning,-19.61,2.95,22.56
6/6/2024,Amreli,0,17.09,57.7,188,59,Warning,-19.61,2.95,22.56
6/7/2024,Amreli,12.2,17.55,50.4,188,59,Warning,-18.39,4.17,22.56
6/8/2024,Amreli,13.3,16.14,54.1,188,59,Warning,-18.28,4.28,22.56
6/9/2024,Amreli,11.2,16.61,56.3,188,59,Warning,-18.49,4.07,22.56
6/10/2024,Amreli,0,16.52,56,188,59,Warning,-19.61,2.95,22.56
6/11/2024,Amreli,0,16.87,50.6,188,59,Warning,-19.61,2.95,22.56
6/12/2024,Amreli,3.8,17.47,52.1,188,59,Warning,-19.23,3.33,22.56
6/13/2024,Amreli,23.6,16.75,55,188,59,Warning,-17.25,5.31,22.56
6/14/2024,Amreli,0,16.56,53.7,188,59,Warning,-19.61,2.95,22.56
6/15/2024,Amreli,0,16.27,52.7,188,59,Warning,-19.61,2.95,22.56
6/16/2024,Amreli,0,15.88,52.4,188,59,Warning,-19.61,2.95,22.56
6/17/2024,Amreli,8.1,16.12,52.5,188,59,Warning,-18.8,3.76,22.56
6/18/2024,Amreli,42,15.74,51.5,188,59,Warning,-15.41,7.15,22.56
6/19/2024,Amreli,42.8,15.92,56.2,188,59,Warning,-15.33,7.23,22.56
6/20/2024,Amreli,48.1,16.43,53.1,188,59,Warning,-14.8,7.76,22.56
6/21/2024,Amreli,0,16.53,55.6,188,59,Warning,-19.61,2.95,22.56
6/22/2024,Amreli,0,16.6,53.2,188,59,Warning,-19.61,2.95,22.56
6/23/2024,Amreli,32.7,16.45,53.8,188,59,Warning,-16.34,6.22,22.56
6/24/2024,Amreli,18.3,15.07,46.3,188,59,Warning,-17.78,4.78,22.56
6/25/2024,Amreli,14.2,15.5,60.6,188,59,Warning,-18.19,4.37,22.56
6/26/2024,Amreli,0,16.29,51.7,188,59,Warning,-19.61,2.95,22.56
6/27/2024,Amreli,1,15.25,56.1,188,59,Warning,-19.51,3.05,22.56
6/28/2024,Amreli,0,14.99,54.2,188,59,Warning,-19.61,2.95,22.56
6/29/2024,Amreli,0,15.2,48.7,188,59,Warning,-19.61,2.95,22.56
6/30/2024,Amreli,0,14.14,55.8,188,59,Warning,-19.61,2.95,22.56
7/1/2024,Amreli,39.9,15.16,56.3,188,59,Warning,-15.62,6.94,22.56
7/2/2024,Amreli,0,15.13,57.1,188,59,Warning,-19.61,2.95,22.56
7/3/2024,Amreli,25.7,15.68,49.6,188,59,Warning,-17.04,5.52,22.56
7/4/2024,Amreli,22.8,13.85,52.7,188,59,Warning,-17.33,5.23,22.56
7/5/2024,Amreli,0,14.77,58.4,188,59,Warning,-19.61,2.95,22.56
7/6/2024,Amreli,0,14.81,53.9,188,59,Warning,-19.61,2.95,22.56
7/7/2024,Amreli,27.4,14.84,52.8,188,59,Warning,-16.87,5.69,22.56
7/8/2024,Amreli,0,13.79,62.5,188,59,Warning,-19.61,2.95,22.56
7/9/2024,Amreli,0,13.74,64.6,188,59,Warning,-19.61,2.95,22.56
7/10/2024,Amreli,16.3,13.79,61,188,59,Warning,-17.98,4.58,22.56
7/11/2024,Amreli,30.2,14.12,56,188,59,Warning,-16.59,5.97,22.56
7/12/2024,Amreli,51.5,13.74,57.6,188,59,Warning,-14.46,8.1,22.56
7/13/2024,Amreli,32.4,14.48,55.8,188,59,Warning,-16.37,6.19,22.56
7/14/2024,Amreli,29.6,14.28,52.2,188,59,Warning,-16.65,5.91,22.56
7/15/2024,Amreli,0,13.4,53.2,188,59,Warning,-19.61,2.95,22.56
7/16/2024,Amreli,4,13.43,65.4,188,59,Warning,-19.21,3.35,22.56
7/17/2024,Amreli,0,13.04,53.7,188,59,Warning,-19.61,2.95,22.56
7/18/2024,Amreli,12.8,13.19,54.1,188,59,Warning,-18.33,4.23,22.56
7/19/2024,Amreli,0,13.57,57.4,188,59,Warning,-19.61,2.95,22.56
7/20/2024,Amreli,3.1,13.16,69.6,188,59,Warning,-19.3,3.26,22.56
7/21/2024,Amreli,0,14.4,52.5,188,59,Warning,-19.61,2.95,22.56
7/22/2024,Amreli,0,12.73,62,188,59,Warning,-19.61,2.95,22.56
7/23/2024,Amreli,11.5,13.74,51,188,59,Warning,-18.46,4.1,22.56
7/24/2024,Amreli,40.1,12.63,52,188,59,Warning,-15.6,6.96,22.56
7/25/2024,Amreli,4.3,12,59,188,59,Warning,-19.18,3.38,22.56
7/26/2024,Amreli,0,14.64,53.3,188,59,Warning,-19.61,2.95,22.56
7/27/2024,Amreli,8.5,12.52,56.2,188,59,Warning,-18.76,3.8,22.56
7/28/2024,Amreli,2.5,12.53,61.8,188,59,Warning,-19.36,3.2,22.56
7/29/2024,Amreli,13.2,13.69,68.8,188,59,Warning,-18.29,4.27,22.56
7/30/2024,Amreli,0,13.87,53.5,188,59,Warning,-19.61,2.95,22.56
7/31/2024,Amreli,21.7,11.77,59.1,188,59,Warning,-17.44,5.12,22.56
8/1/2024,Amreli,32.2,12.45,65.3,188,59,Warning,-16.39,6.17,22.56
8/2/2024,Amreli,0,11.63,55.9,188,59,Warning,-19.61,2.95,22.56
8/3/2024,Amreli,49.8,13.32,66.7,188,59,Warning,-14.63,7.93,22.56
8/4/2024,Amreli,14.5,12.77,54.4,188,59,Warning,-18.16,4.4,22.56
8/5/2024,Amreli,50.6,12.09,67.1,188,59,Warning,-14.55,8.01,22.56
8/6/2024,Amreli,13.9,13.01,61.5,188,59,Warning,-18.22,4.34,22.56
8/7/2024,Amreli,4.8,12.61,48.3,188,59,Warning,-19.13,3.43,22.56
8/8/2024,Amreli,28,10.62,61.2,188,59,Warning,-16.81,5.75,22.56
8/9/2024,Amreli,10.5,12.58,51.3,188,59,Warning,-18.56,4,22.56
8/10/2024,Amreli,21.8,11,60,188,59,Warning,-17.43,5.13,22.56
8/11/2024,Amreli,0,11.78,54.9,188,59,Warning,-19.61,2.95,22.56
8/12/2024,Amreli,21.4,11.51,52.3,188,59,Warning,-17.47,5.09,22.56
8/13/2024,Amreli,0,12.58,46.3,188,59,Warning,-19.61,2.95,22.56
8/14/2024,Amreli,13.2,11.45,59.9,188,59,Warning,-18.29,4.27,22.56
8/15/2024,Amreli,0,11.03,60.6,188,59,Warning,-19.61,2.95,22.56
8/16/2024,Amreli,0,11.66,56.1,188,59,Warning,-19.61,2.95,22.56
8/17/2024,Amreli,17.2,11.17,51.4,188,59,Warning,-17.89,4.67,22.56
8/18/2024,Amreli,7,11.94,53.7,188,59,Warning,-18.91,3.65,22.56
8/19/2024,Amreli,0,10.99,69.1,188,59,Warning,-19.61,2.95,22.56
8/20/2024,Amreli,0,10.65,54.4,188,59,Warning,-19.61,2.95,22.56
8/21/2024,Amreli,35.1,11.84,61.7,188,59,Warning,-16.1,6.46,22.56
8/22/2024,Amreli,14.6,11.39,58.4,188,59,Warning,-18.15,4.41,22.56
8/23/2024,Amreli,0,10.32,56,188,59,Warning,-19.61,2.95,22.56
8/24/2024,Amreli,0,10.81,57.1,188,59,Warning,-19.61,2.95,22.56
8/25/2024,Amreli,6.9,10.59,61.1,188,59,Warning,-18.92,3.64,22.56
8/26/2024,Amreli,1.9,10.39,58.2,188,59,Warning,-19.42,3.14,22.56
8/27/2024,Amreli,27.6,10.36,64.1,188,59,Warning,-16.85,5.71,22.56
8/28/2024,Amreli,24.7,10.74,69,188,59,Warning,-17.14,5.42,22.56
8/29/2024,Amreli,18,10.92,62.6,188,59,Warning,-17.81,4.75,22.56
8/30/2024,Amreli,0,10.23,66.7,188,59,Warning,-19.61,2.95,22.56
8/31/2024,Amreli,0,10.54,58.4,188,59,Warning,-19.61,2.95,22.56
9/1/2024,Amreli,0,10.28,57.4,188,59,Warning,-19.61,2.95,22.56
9/2/2024,Amreli,34.3,11.28,51.4,188,59,Warning,-16.18,6.38,22.56
9/3/2024,Amreli,13.9,10.88,62,188,59,Warning,-18.22,4.34,22.56
9/4/2024,Amreli,15.7,9.69,56.3,188,59,Warning,-18.04,4.52,22.56
9/5/2024,Amreli,0,9.56,63.1,188,59,Warning,-19.61,2.95,22.56
9/6/2024,Amreli,0,11.19,57.8,188,59,Warning,-19.61,2.95,22.56
9/7/2024,Amreli,7.2,10.81,55.7,188,59,Warning,-18.89,3.67,22.56
9/8/2024,Amreli,0,9.67,59.9,188,59,Warning,-19.61,2.95,22.56
9/9/2024,Amreli,0,10.66,62.6,188,59,Warning,-19.61,2.95,22.56
9/10/2024,Amreli,8.6,10.97,59.6,188,59,Warning,-18.75,3.81,22.56
9/11/2024,Amreli,19.5,10.07,58.1,188,59,Warning,-17.66,4.9,22.56
9/12/2024,Amreli,5.3,10.22,63.9,188,59,Warning,-19.08,3.48,22.56
9/13/2024,Amreli,15.6,9.68,58.4,188,59,Warning,-18.05,4.51,22.56
9/14/2024,Amreli,0,10.54,58.4,188,59,Warning,-19.61,2.95,22.56
9/15/2024,Amreli,41.1,10.12,63.4,188,59,Warning,-15.5,7.06,22.56
9/16/2024,Amreli,33.8,9.94,56.3,188,59,Warning,-16.23,6.33,22.56
9/17/2024,Amreli,8.6,10.21,62.4,188,59,Warning,-18.75,3.81,22.56
9/18/2024,Amreli,41.2,10.18,52.2,188,59,Warning,-15.49,7.07,22.56
9/19/2024,Amreli,13.6,9.55,58.3,188,59,Warning,-18.25,4.31,22.56
9/20/2024,Amreli,0,10.69,63.7,188,59,Warning,-19.61,2.95,22.56
9/21/2024,Amreli,57.3,9.35,66.1,188,59,Warning,-13.88,8.68,22.56
9/22/2024,Amreli,0,10.94,56.7,188,59,Warning,-19.61,2.95,22.56
9/23/2024,Amreli,0,10.87,58.5,188,59,Warning,-19.61,2.95,22.56
9/24/2024,Amreli,17.8,10.18,71.2,188,59,Warning,-17.83,4.73,22.56
9/25/2024,Amreli,0,9.64,64.6,188,59,Warning,-19.61,2.95,22.56
9/26/2024,Amreli,0,10.6,66.8,188,59,Warning,-19.61,2.95,22.56
9/27/2024,Amreli,31.3,10.73,62.4,188,59,Warning,-16.48,6.08,22.56
9/28/2024,Amreli,37.4,9.91,66.8,188,59,Warning,-15.87,6.69,22.56
9/29/2024,Amreli,35.1,10.07,60.3,188,59,Warning,-16.1,6.46,22.56
9/30/2024,Amreli,44.3,10.34,56.7,188,59,Warning,-15.18,7.38,22.56
10/1/2024,Amreli,0,9.83,15.1,188,59,Warning,-19.61,2.95,22.56
10/2/2024,Amreli,0,9.75,15.5,188,59,Warning,-19.61,2.95,22.56
10/3/2024,Amreli,0,9.88,19.5,188,59,Warning,-19.61,2.95,22.56
10/4/2024,Amreli,0,10.28,12.3,188,59,Warning,-19.61,2.95,22.56
10/5/2024,Amreli,0,9.92,8.4,188,59,Warning,-19.61,2.95,22.56
10/6/2024,Amreli,0,10.39,20,188,59,Warning,-19.61,2.95,22.56
10/7/2024,Amreli,0,9.81,7.1,188,59,Warning,-19.61,2.95,22.56
10/8/2024,Amreli,1.8,9.02,17.1,188,59,Warning,-19.43,3.13,22.56
10/9/2024,Amreli,0,9.78,15.5,188,59,Warning,-19.61,2.95,22.56
10/10/2024,Amreli,0,10.34,14.7,188,59,Warning,-19.61,2.95,22.56
10/11/2024,Amreli,0,10.06,13.7,188,59,Warning,-19.61,2.95,22.56
10/12/2024,Amreli,0.2,11.23,19.4,188,59,Warning,-19.59,2.97,22.56
10/13/2024,Amreli,0,9.58,15.5,188,59,Warning,-19.61,2.95,22.56
10/14/2024,Amreli,0,10.46,27.5,188,59,Warning,-19.61,2.95,22.56
10/15/2024,Amreli,0,10.03,20.9,188,59,Warning,-19.61,2.95,22.56
10/16/2024,Amreli,0,10.22,17.7,188,59,Warning,-19.61,2.95,22.56
10/17/2024,Amreli,4,9.22,7.9,188,59,Warning,-19.21,3.35,22.56
10/18/2024,Amreli,0,10.34,11.9,188,59,Warning,-19.61,2.95,22.56
10/19/2024,Amreli,0,10.47,10.7,188,59,Warning,-19.61,2.95,22.56
10/20/2024,Amreli,0,10.28,22.6,188,59,Warning,-19.61,2.95,22.56
10/21/2024,Amreli,0,10.83,14.2,188,59,Warning,-19.61,2.95,22.56
10/22/2024,Amreli,0,10.95,14.2,188,59,Warning,-19.61,2.95,22.56
10/23/2024,Amreli,0,10.29,19.2,188,59,Warning,-19.61,2.95,22.56
10/24/2024,Amreli,0,10.28,13.4,188,59,Warning,-19.61,2.95,22.56
10/25/2024,Amreli,0,10.53,18.3,188,59,Warning,-19.61,2.95,22.56
10/26/2024,Amreli,0,11.68,13.9,188,59,Warning,-19.61,2.95,22.56
10/27/2024,Amreli,0.8,11.52,13.2,188,59,Warning,-19.53,3.03,22.56
10/28/2024,Amreli,0,9.9,15.9,188,59,Warning,-19.61,2.95,22.56
10/29/2024,Amreli,0,10.18,17.2,188,59,Warning,-19.61,2.95,22.56
10/30/2024,Amreli,0,10.87,14.2,188,59,Warning,-19.61,2.95,22.56
10/31/2024,Amreli,3.1,10.74,12.6,188,59,Warning,-19.3,3.26,22.56
11/1/2024,Amreli,0,11.13,25.2,188,59,Warning,-19.61,2.95,22.56
11/2/2024,Amreli,0,10.51,21.3,188,59,Warning,-19.61,2.95,22.56
11/3/2024,Amreli,0,11.06,20.7,188,59,Warning,-19.61,2.95,22.56
11/4/2024,Amreli,0,10.68,20.7,188,59,Warning,-19.61,2.95,22.56
11/5/2024,Amreli,0,10.8,6.3,188,59,Warning,-19.61,2.95,22.56
11/6/2024,Amreli,0,10.45,12.1,188,59,Warning,-19.61,2.95,22.56
11/7/2024,Amreli,0,11.81,16.3,188,59,Warning,-19.61,2.95,22.56
11/8/2024,Amreli,0,11.06,21.6,188,59,Warning,-19.61,2.95,22.56
11/9/2024,Amreli,0,11.54,14,188,59,Warning,-19.61,2.95,22.56
11/10/2024,Amreli,0,11.49,22.4,188,59,Warning,-19.61,2.95,22.56
11/11/2024,Amreli,0,11.41,13.6,188,59,Warning,-19.61,2.95,22.56
11/12/2024,Amreli,0,11.36,8.9,188,59,Warning,-19.61,2.95,22.56
11/13/2024,Amreli,0,11.27,14,188,59,Warning,-19.61,2.95,22.56
11/14/2024,Amreli,0,11.44,14.8,188,59,Warning,-19.61,2.95,22.56
11/15/2024,Amreli,0,12.28,6,188,59,Warning,-19.61,2.95,22.56
11/16/2024,Amreli,0,11.94,8.6,188,59,Warning,-19.61,2.95,22.56
11/17/2024,Amreli,2.7,11.64,11.2,188,59,Warning,-19.34,3.22,22.56
11/18/2024,Amreli,0,12.48,13.2,188,59,Warning,-19.61,2.95,22.56
11/19/2024,Amreli,0,11.82,18.1,188,59,Warning,-19.61,2.95,22.56
11/20/2024,Amreli,0,12.2,13.6,188,59,Warning,-19.61,2.95,22.56
11/21/2024,Amreli,0,11.9,15.2,188,59,Warning,-19.61,2.95,22.56
11/22/2024,Amreli,0,11.74,9.8,188,59,Warning,-19.61,2.95,22.56
11/23/2024,Amreli,0,11.61,12.9,188,59,Warning,-19.61,2.95,22.56
11/24/2024,Amreli,0,11.8,6.2,188,59,Warning,-19.61,2.95,22.56
11/25/2024,Amreli,0,12.45,16.3,188,59,Warning,-19.61,2.95,22.56
11/26/2024,Amreli,0,12.17,11,188,59,Warning,-19.61,2.95,22.56
11/27/2024,Amreli,0,11.61,13.6,188,59,Warning,-19.61,2.95,22.56
11/28/2024,Amreli,0,12.39,12.8,188,59,Warning,-19.61,2.95,22.56
11/29/2024,Amreli,0,13.02,22.4,188,59,Warning,-19.61,2.95,22.56
11/30/2024,Amreli,0,12.8,6.2,188,59,Warning,-19.61,2.95,22.56
12/1/2024,Amreli,0,12.71,16.2,188,59,Warning,-19.61,2.95,22.56
12/2/2024,Amreli,3.3,12.25,5.3,188,59,Warning,-19.28,3.28,22.56
12/3/2024,Amreli,0,12.66,7.4,188,59,Warning,-19.61,2.95,22.56
12/4/2024,Amreli,0,13.1,15.7,188,59,Warning,-19.61,2.95,22.56
12/5/2024,Amreli,0,12.35,9.1,188,59,Warning,-19.61,2.95,22.56
12/6/2024,Amreli,0,13.14,12.5,188,59,Warning,-19.61,2.95,22.56
12/7/2024,Amreli,0,13.4,21.1,188,59,Warning,-19.61,2.95,22.56
12/8/2024,Amreli,0,13.43,17.2,188,59,Warning,-19.61,2.95,22.56
12/9/2024,Amreli,0,13.46,12.4,188,59,Warning,-19.61,2.95,22.56
12/10/2024,Amreli,0,13.43,11.5,188,59,Warning,-19.61,2.95,22.56
12/11/2024,Amreli,0,13.87,20.1,188,59,Warning,-19.61,2.95,22.56
12/12/2024,Amreli,0,13.21,5.9,188,59,Warning,-19.61,2.95,22.56
12/13/2024,Amreli,0,13.8,13.3,188,59,Warning,-19.61,2.95,22.56
12/14/2024,Amreli,0,13.92,2.4,188,59,Warning,-19.61,2.95,22.56
12/15/2024,Amreli,0,14.1,8.9,188,59,Warning,-19.61,2.95,22.56
12/16/2024,Amreli,0,13.48,16.4,188,59,Warning,-19.61,2.95,22.56
12/17/2024,Amreli,0,14.13,6.3,188,59,Warning,-19.61,2.95,22.56
12/18/2024,Amreli,0,13.68,9.2,188,59,Warning,-19.61,2.95,22.56
12/19/2024,Amreli,0,14.97,3.4,188,59,Warning,-19.61,2.95,22.56
12/20/2024,Amreli,0,14.04,19.4,188,59,Warning,-19.61,2.95,22.56
12/21/2024,Amreli,0,13.43,15.2,188,59,Warning,-19.61,2.95,22.56
12/22/2024,Amreli,0,14.79,6.4,188,59,Warning,-19.61,2.95,22.56
12/23/2024,Amreli,0,14.47,16.8,188,59,Warning,-19.61,2.95,22.56
12/24/2024,Amreli,0,14.15,13.4,188,59,Warning,-19.61,2.95,22.56
12/25/2024,Amreli,0,14.22,4.4,188,59,Warning,-19.61,2.95,22.56
12/26/2024,Amreli,0,15.85,11.7,188,59,Warning,-19.61,2.95,22.56
12/27/2024,Amreli,0,14.61,10.6,188,59,Warning,-19.61,2.95,22.56
12/28/2024,Amreli,0,13.74,4.6,188,59,Warning,-19.61,2.95,22.56
12/29/2024,Amreli,0,14.78,7.5,188,59,Warning,-19.61,2.95,22.56
12/30/2024,Amreli,0,14.77,38.6,188,59,Warning,-19.61,2.95,22.56
12/31/2024,Amreli,0,15.17,45.1,188,59,Warning,-19.61,2.95,22.56
1/1/2025,Amreli,0,14.59,39.7,188,59,Warning,-19.61,2.95,22.56
1/2/2025,Amreli,0,15.43,36,188,59,Warning,-19.61,2.95,22.56
1/3/2025,Amreli,0,15.78,40.9,188,59,Warning,-19.61,2.95,22.56
1/4/2025,Amreli,0,15.01,37.3,188,59,Warning,-19.61,2.95,22.56
1/5/2025,Amreli,0,15.53,35.4,188,59,Warning,-19.61,2.95,22.56
